Transaction_ID,Transaction_Time_Seconds,Hour_of_Day,Amount,Actual_Class,Actual_Label,Prediction,Fraud_Probability,Risk_Score,Risk_Level,Top_Predictive_Feature
TX_MON_10257,53672.0,14,14.78,0,Legitimate,LEGITIMATE,0.003,0.3,LOW,sin_hour
TX_MON_10258,70179.0,19,60.85,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,cos_hour
TX_MON_10259,43274.0,12,18.9,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,V26
TX_MON_10260,166166.0,22,16.25,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,sin_hour
TX_MON_10261,172688.0,23,27.08,0,Legitimate,LEGITIMATE,0.0115,1.15,LOW,sin_hour
TX_MON_10262,74792.0,20,1.98,0,Legitimate,LEGITIMATE,0.0019,0.19,LOW,V1
TX_MON_10263,164758.0,21,92.9,0,Legitimate,LEGITIMATE,0.001,0.1,LOW,sin_hour
TX_MON_10264,126672.0,11,14.87,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,V22
TX_MON_10265,161787.0,20,10.0,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,V18
TX_MON_10266,84978.0,23,19.99,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,sin_hour
TX_MON_10267,60147.0,16,561.95,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,Amount
TX_MON_10268,113046.0,7,1.0,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,cos_hour
TX_MON_10269,70651.0,19,99.95,0,Legitimate,LEGITIMATE,0.0003,0.03,LOW,cos_hour
TX_MON_10270,148690.0,17,956.52,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,Amount
TX_MON_10271,86358.0,23,17.99,0,Legitimate,LEGITIMATE,0.0004,0.04,LOW,sin_hour
TX_MON_10272,60375.0,16,169.0,0,Legitimate,LEGITIMATE,0.0003,0.03,LOW,V25
TX_MON_10273,35170.0,9,15.21,0,Legitimate,LEGITIMATE,0.0004,0.04,LOW,V16
TX_MON_10274,135102.0,13,108.51,1,Fraud,FRAUD,0.6585,65.85,MEDIUM,V14
TX_MON_10275,150138.0,17,50.0,1,Fraud,FRAUD,0.9988,99.88,HIGH,V14
TX_MON_10276,41505.0,11,364.19,1,Fraud,FRAUD,0.9995,99.95,HIGH,V14
TX_MON_10277,115015.0,7,1.0,0,Legitimate,LEGITIMATE,0.0004,0.04,LOW,V20
TX_MON_10278,88596.0,0,304.06,0,Legitimate,LEGITIMATE,0.0006,0.06,LOW,Amount
TX_MON_10279,322.0,0,9.99,0,Legitimate,LEGITIMATE,0.0022,0.22,LOW,sin_hour
TX_MON_10280,78978.0,21,12.3,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,sin_hour
TX_MON_10281,41064.0,11,53.29,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,sin_hour
TX_MON_10282,128177.0,11,310.01,0,Legitimate,LEGITIMATE,0.002,0.2,LOW,Amount
TX_MON_10283,39400.0,10,1.18,0,Legitimate,LEGITIMATE,0.001,0.1,LOW,log_amount
TX_MON_10284,131341.0,12,10.0,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,sin_hour
TX_MON_10285,66919.0,18,94.0,0,Legitimate,LEGITIMATE,0.0006,0.06,LOW,cos_hour
TX_MON_10286,109545.0,6,1.29,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,V1
TX_MON_10287,37270.0,10,7.38,0,Legitimate,LEGITIMATE,0.0087,0.87,LOW,V4
TX_MON_10288,35422.0,9,16.65,0,Legitimate,LEGITIMATE,0.0007,0.07,LOW,V1
TX_MON_10289,131356.0,12,1.0,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,sin_hour
TX_MON_10290,58265.0,16,36.47,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,V27
TX_MON_10291,127007.0,11,60.5,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,sin_hour
TX_MON_10292,50740.0,14,23.39,0,Legitimate,LEGITIMATE,0.0028,0.28,LOW,sin_hour
TX_MON_10293,28158.0,7,51.43,0,Legitimate,LEGITIMATE,0.0005,0.05,LOW,V18
TX_MON_10294,51434.0,14,15.0,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,sin_hour
TX_MON_10295,11301.0,3,26.0,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,V6
TX_MON_10296,129512.0,11,13.35,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,V21
TX_MON_10297,43443.0,12,333.47,0,Legitimate,LEGITIMATE,0.0005,0.05,LOW,Amount
TX_MON_10298,106388.0,5,6.99,0,Legitimate,LEGITIMATE,0.0011,0.11,LOW,cos_hour
TX_MON_10299,80210.0,22,32.0,0,Legitimate,LEGITIMATE,0.0013,0.13,LOW,sin_hour
TX_MON_10300,53373.0,14,11.5,0,Legitimate,LEGITIMATE,0.0004,0.04,LOW,sin_hour
TX_MON_10301,87212.0,0,29.0,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,sin_hour
TX_MON_10302,137832.0,14,159.59,0,Legitimate,LEGITIMATE,0.0015,0.15,LOW,sin_hour
TX_MON_10303,35032.0,9,44.7,0,Legitimate,LEGITIMATE,0.0011,0.11,LOW,V20
TX_MON_10304,87917.0,0,24.95,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,sin_hour
TX_MON_10305,1676.0,0,421.5,0,Legitimate,LEGITIMATE,0.0004,0.04,LOW,Amount
TX_MON_10306,76516.0,21,8.8,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,sin_hour
TX_MON_10307,69223.0,19,41.0,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,cos_hour
TX_MON_10308,4885.0,1,31.19,0,Legitimate,LEGITIMATE,0.0006,0.06,LOW,V12
TX_MON_10309,130286.0,12,30.08,0,Legitimate,LEGITIMATE,0.0007,0.07,LOW,sin_hour
TX_MON_10310,52774.0,14,9.13,0,Legitimate,LEGITIMATE,0.0003,0.03,LOW,sin_hour
TX_MON_10311,73041.0,20,10.0,0,Legitimate,LEGITIMATE,0.0017,0.17,LOW,V4
TX_MON_10312,69945.0,19,180.0,0,Legitimate,LEGITIMATE,0.0017,0.17,LOW,cos_hour
TX_MON_10313,56484.0,15,0.76,0,Legitimate,LEGITIMATE,0.0227,2.27,LOW,V14
TX_MON_10314,26292.0,7,0.89,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,V14
TX_MON_10315,130921.0,12,26.99,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,sin_hour
TX_MON_10316,62627.0,17,42.35,0,Legitimate,LEGITIMATE,0.0006,0.06,LOW,cos_hour
TX_MON_10317,32453.0,9,84.4,0,Legitimate,LEGITIMATE,0.0007,0.07,LOW,V1
TX_MON_10318,132473.0,12,13.68,0,Legitimate,LEGITIMATE,0.0016,0.16,LOW,sin_hour
TX_MON_10319,79090.0,21,0.89,0,Legitimate,LEGITIMATE,0.0018,0.18,LOW,V1
TX_MON_10320,120170.0,9,61.5,0,Legitimate,LEGITIMATE,0.0006,0.06,LOW,V1
TX_MON_10321,139006.0,14,266.16,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,sin_hour
TX_MON_10322,80034.0,22,39.8,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,sin_hour
TX_MON_10323,142984.0,15,2.0,0,Legitimate,LEGITIMATE,0.0008,0.08,LOW,log_amount
TX_MON_10324,119581.0,9,5.0,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,log_amount
TX_MON_10325,51571.0,14,63.82,0,Legitimate,LEGITIMATE,0.0017,0.17,LOW,V20
TX_MON_10326,93856.0,2,209.65,1,Fraud,FRAUD,0.998,99.8,HIGH,V14
TX_MON_10327,133212.0,13,547.48,0,Legitimate,LEGITIMATE,0.0012,0.12,LOW,Amount
TX_MON_10328,77182.0,21,1.0,1,Fraud,FRAUD,0.9962,99.62,HIGH,V14
TX_MON_10329,55342.0,15,4.13,0,Legitimate,LEGITIMATE,0.0004,0.04,LOW,log_amount
TX_MON_10330,147147.0,16,3.78,0,Legitimate,LEGITIMATE,0.0004,0.04,LOW,cos_hour
TX_MON_10331,56489.0,15,136.66,0,Legitimate,LEGITIMATE,0.0078,0.78,LOW,V1
TX_MON_10332,34634.0,9,18.96,1,Fraud,FRAUD,0.9952,99.52,HIGH,V14
TX_MON_10333,56902.0,15,14.95,0,Legitimate,LEGITIMATE,0.003,0.3,LOW,V27
TX_MON_10334,67259.0,18,1.0,0,Legitimate,LEGITIMATE,0.0806,8.06,LOW,V14
TX_MON_10335,52176.0,14,30.0,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,sin_hour
TX_MON_10336,117444.0,8,1.29,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,log_amount
TX_MON_10337,11092.0,3,1.0,1,Fraud,FRAUD,0.9939,99.39,HIGH,V14
TX_MON_10338,60733.0,16,38.42,0,Legitimate,LEGITIMATE,0.0003,0.03,LOW,cos_hour
TX_MON_10339,64364.0,17,1.98,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,cos_hour
TX_MON_10340,137406.0,14,0.01,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,log_amount
TX_MON_10341,342.0,0,197.63,0,Legitimate,LEGITIMATE,0.0004,0.04,LOW,V1
TX_MON_10342,10983.0,3,14.95,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,V12
TX_MON_10343,125966.0,10,17.9,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,V20
TX_MON_10344,45780.0,12,36.86,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,sin_hour
TX_MON_10345,71392.0,19,74.75,0,Legitimate,LEGITIMATE,0.0005,0.05,LOW,cos_hour
TX_MON_10346,141124.0,15,32.0,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,sin_hour
TX_MON_10347,77030.0,21,8.91,0,Legitimate,LEGITIMATE,0.0006,0.06,LOW,V11
TX_MON_10348,77627.0,21,106.9,1,Fraud,FRAUD,0.9989,99.89,HIGH,V14
TX_MON_10349,1786.0,0,11.5,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,V20
TX_MON_10350,130750.0,12,1.29,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,log_amount
TX_MON_10351,166743.0,22,109.76,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,sin_hour
TX_MON_10352,75357.0,20,2.37,0,Legitimate,LEGITIMATE,0.0015,0.15,LOW,V21
TX_MON_10353,131550.0,12,15.0,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,sin_hour
TX_MON_10354,115134.0,7,1.29,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,log_amount
TX_MON_10355,137668.0,14,198.0,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,sin_hour
TX_MON_10356,127531.0,11,509.0,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,Amount
TX_MON_10357,100924.0,4,1.0,1,Fraud,FRAUD,0.9799,97.99,HIGH,V4
TX_MON_10358,59138.0,16,71.66,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,cos_hour
TX_MON_10359,12817.0,3,1.46,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,V12
TX_MON_10360,162050.0,21,1.29,0,Legitimate,LEGITIMATE,0.0014,0.14,LOW,V1
TX_MON_10361,60747.0,16,144.0,0,Legitimate,LEGITIMATE,0.0008,0.08,LOW,cos_hour
TX_MON_10362,27163.0,7,99.99,1,Fraud,FRAUD,0.9979,99.79,HIGH,V14
TX_MON_10363,129525.0,11,17.9,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,sin_hour
TX_MON_10364,150886.0,17,28.75,0,Legitimate,LEGITIMATE,0.0006,0.06,LOW,cos_hour
TX_MON_10365,121050.0,9,1.0,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,log_amount
TX_MON_10366,44663.0,12,2.0,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,log_amount
TX_MON_10367,89736.0,0,7.61,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,V3
TX_MON_10368,158056.0,19,112.7,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,cos_hour
TX_MON_10369,130430.0,12,28.0,0,Legitimate,LEGITIMATE,0.0006,0.06,LOW,sin_hour
TX_MON_10370,145878.0,16,0.76,0,Legitimate,LEGITIMATE,0.0025,0.25,LOW,V4
TX_MON_10371,49517.0,13,11.05,0,Legitimate,LEGITIMATE,0.0005,0.05,LOW,sin_hour
TX_MON_10372,87941.0,0,39.0,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,sin_hour
TX_MON_10373,137563.0,14,19.5,0,Legitimate,LEGITIMATE,0.0012,0.12,LOW,sin_hour
TX_MON_10374,156693.0,19,223.93,0,Legitimate,LEGITIMATE,0.0161,1.61,LOW,cos_hour
TX_MON_10375,67875.0,18,1.0,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,cos_hour
TX_MON_10376,138485.0,14,50.0,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,V20
TX_MON_10377,119436.0,9,170.24,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,V23
TX_MON_10378,33412.0,9,7.81,0,Legitimate,LEGITIMATE,0.0008,0.08,LOW,V4
TX_MON_10379,19912.0,5,5.0,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,V12
TX_MON_10380,40918.0,11,0.76,1,Fraud,FRAUD,0.9979,99.79,HIGH,V14
TX_MON_10381,78762.0,21,808.13,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,V4
TX_MON_10382,54122.0,15,49.95,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,sin_hour
TX_MON_10383,134589.0,13,0.0,0,Legitimate,LEGITIMATE,0.0006,0.06,LOW,log_amount
TX_MON_10384,125819.0,10,0.76,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,log_amount
TX_MON_10385,72643.0,20,445.7,0,Legitimate,LEGITIMATE,0.0003,0.03,LOW,Amount
TX_MON_10386,148479.0,17,122.68,1,Fraud,FRAUD,0.9982,99.82,HIGH,V14
TX_MON_10387,49706.0,13,1.79,0,Legitimate,LEGITIMATE,0.0021,0.21,LOW,V14
TX_MON_10388,121668.0,9,45.0,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,V25
TX_MON_10389,158249.0,19,9.99,0,Legitimate,LEGITIMATE,0.0004,0.04,LOW,cos_hour
TX_MON_10390,70167.0,19,12.99,0,Legitimate,LEGITIMATE,0.001,0.1,LOW,cos_hour
TX_MON_10391,152165.0,18,1.0,1,Fraud,FRAUD,0.9992,99.92,HIGH,V14
TX_MON_10392,128214.0,11,24.94,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,V6
TX_MON_10393,134013.0,13,2.42,0,Legitimate,LEGITIMATE,0.0048,0.48,LOW,sin_hour
TX_MON_10394,92198.0,1,5.9,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,V8
TX_MON_10395,159766.0,20,824.0,0,Legitimate,LEGITIMATE,0.0003,0.03,LOW,Amount
TX_MON_10396,60042.0,16,0.99,0,Legitimate,LEGITIMATE,0.0004,0.04,LOW,cos_hour
TX_MON_10397,55601.0,15,24.0,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,sin_hour
TX_MON_10398,152802.0,18,357.95,1,Fraud,FRAUD,0.7301,73.01,HIGH,V14
TX_MON_10399,31854.0,8,8.33,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,V1
TX_MON_10400,52895.0,14,0.89,0,Legitimate,LEGITIMATE,0.001,0.1,LOW,V14
TX_MON_10401,54846.0,15,1.79,1,Fraud,LEGITIMATE,0.0654,6.54,LOW,sin_hour
TX_MON_10402,134824.0,13,11.78,0,Legitimate,LEGITIMATE,0.003,0.3,LOW,sin_hour
TX_MON_10403,140808.0,15,6.15,0,Legitimate,LEGITIMATE,0.0003,0.03,LOW,sin_hour
TX_MON_10404,34180.0,9,7.99,0,Legitimate,LEGITIMATE,0.001,0.1,LOW,V1
TX_MON_10405,151189.0,17,15.0,0,Legitimate,LEGITIMATE,0.0008,0.08,LOW,cos_hour
TX_MON_10406,111992.0,7,10.0,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,cos_hour
TX_MON_10407,76006.0,21,3.87,0,Legitimate,LEGITIMATE,0.0165,1.65,LOW,V1
TX_MON_10408,96575.0,2,219.6,0,Legitimate,LEGITIMATE,0.0004,0.04,LOW,V12
TX_MON_10409,167768.0,22,47.64,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,sin_hour
TX_MON_10410,73258.0,20,280.0,0,Legitimate,LEGITIMATE,0.004,0.4,LOW,Amount
TX_MON_10411,91230.0,1,74.91,0,Legitimate,LEGITIMATE,0.0033,0.33,LOW,V4
TX_MON_10412,35585.0,9,0.76,1,Fraud,FRAUD,0.8713,87.13,HIGH,V20
TX_MON_10413,170348.0,23,42.53,1,Fraud,FRAUD,0.9051,90.51,HIGH,V14
TX_MON_10414,40961.0,11,1.0,0,Legitimate,LEGITIMATE,0.0238,2.38,LOW,V14
TX_MON_10415,126621.0,11,138.0,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,V20
TX_MON_10416,147983.0,17,89.99,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,cos_hour
TX_MON_10417,133197.0,12,30.7,0,Legitimate,LEGITIMATE,0.0007,0.07,LOW,sin_hour
TX_MON_10418,149753.0,17,45.91,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,cos_hour
TX_MON_10419,137537.0,14,5.0,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,sin_hour
TX_MON_10420,38712.0,10,383.1,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,V4
TX_MON_10421,110584.0,6,1.79,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,V12
TX_MON_10422,52032.0,14,196.95,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,V1
TX_MON_10423,18290.0,5,11.85,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,V7
TX_MON_10424,36630.0,10,10.11,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,V28
TX_MON_10425,2895.0,0,75.49,0,Legitimate,LEGITIMATE,0.0007,0.07,LOW,V11
TX_MON_10426,69780.0,19,112.91,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,cos_hour
TX_MON_10427,169966.0,23,245.0,1,Fraud,FRAUD,0.9979,99.79,HIGH,V14
TX_MON_10428,134435.0,13,90.0,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,sin_hour
TX_MON_10429,35860.0,9,11.5,0,Legitimate,LEGITIMATE,0.0013,0.13,LOW,V25
TX_MON_10430,136612.0,13,76.48,0,Legitimate,LEGITIMATE,0.0008,0.08,LOW,sin_hour
TX_MON_10431,62481.0,17,10.12,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,cos_hour
TX_MON_10432,60475.0,16,20.0,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,V25
TX_MON_10433,16484.0,4,4.49,0,Legitimate,LEGITIMATE,0.0008,0.08,LOW,V12
TX_MON_10434,78785.0,21,13.08,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,V20
TX_MON_10435,50291.0,13,15.0,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,sin_hour
TX_MON_10436,42787.0,11,82.15,0,Legitimate,LEGITIMATE,0.0018,0.18,LOW,V4
TX_MON_10437,29540.0,8,30.4,0,Legitimate,LEGITIMATE,0.0005,0.05,LOW,V20
TX_MON_10438,125345.0,10,987.0,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,V21
TX_MON_10439,172010.0,23,1.29,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,sin_hour
TX_MON_10440,33108.0,9,5.69,0,Legitimate,LEGITIMATE,0.0009,0.09,LOW,log_amount
TX_MON_10441,72522.0,20,55.0,0,Legitimate,LEGITIMATE,0.0004,0.04,LOW,cos_hour
TX_MON_10442,1097.0,0,55.94,0,Legitimate,LEGITIMATE,0.0006,0.06,LOW,V11
TX_MON_10443,69362.0,19,86.9,0,Legitimate,LEGITIMATE,0.0004,0.04,LOW,cos_hour
TX_MON_10444,160665.0,20,2.69,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,sin_hour
TX_MON_10445,143519.0,15,0.99,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,log_amount
TX_MON_10446,17838.0,4,766.36,1,Fraud,FRAUD,0.9983,99.83,HIGH,V14
TX_MON_10447,125952.0,10,249.2,0,Legitimate,LEGITIMATE,0.0008,0.08,LOW,V8
TX_MON_10448,62467.0,17,1402.16,1,Fraud,FRAUD,0.9916,99.16,HIGH,V14
TX_MON_10449,129095.0,11,720.8,1,Fraud,FRAUD,0.9478,94.78,HIGH,V7
TX_MON_10450,80705.0,22,33.35,0,Legitimate,LEGITIMATE,0.0004,0.04,LOW,sin_hour
TX_MON_10451,136003.0,13,5.16,0,Legitimate,LEGITIMATE,0.001,0.1,LOW,sin_hour
TX_MON_10452,59517.0,16,132.72,0,Legitimate,LEGITIMATE,0.0006,0.06,LOW,V1
TX_MON_10453,162480.0,21,1.0,0,Legitimate,LEGITIMATE,0.0004,0.04,LOW,sin_hour
TX_MON_10454,145549.0,16,8.01,0,Legitimate,LEGITIMATE,0.0018,0.18,LOW,V1
TX_MON_10455,133731.0,13,0.0,1,Fraud,FRAUD,0.9962,99.62,HIGH,V14
TX_MON_10456,152094.0,18,24.96,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,cos_hour
TX_MON_10457,172583.0,23,5.0,0,Legitimate,LEGITIMATE,0.0004,0.04,LOW,sin_hour
TX_MON_10458,149873.0,17,2.87,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,log_amount
TX_MON_10459,149403.0,17,1.0,0,Legitimate,LEGITIMATE,0.0029,0.29,LOW,V14
TX_MON_10460,41646.0,11,172.32,1,Fraud,FRAUD,0.9982,99.82,HIGH,V14
TX_MON_10461,7026.0,1,19.99,0,Legitimate,LEGITIMATE,0.0014,0.14,LOW,V20
TX_MON_10462,14593.0,4,45.99,0,Legitimate,LEGITIMATE,0.0003,0.03,LOW,V12
TX_MON_10463,18690.0,5,1.0,1,Fraud,FRAUD,0.9977,99.77,HIGH,V14
TX_MON_10464,143485.0,15,40.0,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,V26
TX_MON_10465,156091.0,19,8.99,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,cos_hour
TX_MON_10466,159022.0,20,82.5,0,Legitimate,LEGITIMATE,0.0003,0.03,LOW,cos_hour
TX_MON_10467,140235.0,14,25.86,0,Legitimate,LEGITIMATE,0.0061,0.61,LOW,sin_hour
TX_MON_10468,43815.0,12,285.7,0,Legitimate,LEGITIMATE,0.0003,0.03,LOW,Amount
TX_MON_10469,121269.0,9,0.79,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,log_amount
TX_MON_10470,102802.0,4,0.76,0,Legitimate,LEGITIMATE,0.0016,0.16,LOW,V4
TX_MON_10471,48983.0,13,241.12,0,Legitimate,LEGITIMATE,0.0027,0.27,LOW,sin_hour
TX_MON_10472,153649.0,18,22.0,0,Legitimate,LEGITIMATE,0.0003,0.03,LOW,cos_hour
TX_MON_10473,78128.0,21,34.24,0,Legitimate,LEGITIMATE,0.0006,0.06,LOW,V11
TX_MON_10474,62976.0,17,36.81,0,Legitimate,LEGITIMATE,0.0015,0.15,LOW,V4
TX_MON_10475,155936.0,19,1.29,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,cos_hour
TX_MON_10476,121421.0,9,19.99,0,Legitimate,LEGITIMATE,0.0044,0.44,LOW,V4
TX_MON_10477,163428.0,21,29.0,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,V22
TX_MON_10478,40662.0,11,1.0,1,Fraud,FRAUD,0.9944,99.44,HIGH,V14
TX_MON_10479,21538.0,5,11.85,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,cos_hour
TX_MON_10480,125682.0,10,21.39,0,Legitimate,LEGITIMATE,0.0008,0.08,LOW,V14
TX_MON_10481,147289.0,16,49.99,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,cos_hour
TX_MON_10482,45488.0,12,135.4,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,sin_hour
TX_MON_10483,69383.0,19,78.3,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,cos_hour
TX_MON_10484,26523.0,7,99.99,1,Fraud,FRAUD,0.9975,99.75,HIGH,V14
TX_MON_10485,53586.0,14,1.0,0,Legitimate,LEGITIMATE,0.0157,1.57,LOW,sin_hour
TX_MON_10486,64930.0,18,254.31,0,Legitimate,LEGITIMATE,0.0078,0.78,LOW,V21
TX_MON_10487,39970.0,11,31.4,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,V28
TX_MON_10488,86853.0,0,8.98,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,sin_hour
TX_MON_10489,55798.0,15,119.98,0,Legitimate,LEGITIMATE,0.0007,0.07,LOW,V20
TX_MON_10490,79325.0,22,1.0,0,Legitimate,LEGITIMATE,0.0005,0.05,LOW,sin_hour
TX_MON_10491,34030.0,9,6.5,0,Legitimate,LEGITIMATE,0.0052,0.52,LOW,V4
TX_MON_10492,146866.0,16,64.29,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,cos_hour
TX_MON_10493,102489.0,4,104.0,1,Fraud,FRAUD,0.9973,99.73,HIGH,V14
TX_MON_10494,161166.0,20,114.83,0,Legitimate,LEGITIMATE,0.0038,0.38,LOW,V8
TX_MON_10495,163178.0,21,172.0,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,V18
TX_MON_10496,80059.0,22,3.69,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,sin_hour
TX_MON_10497,22939.0,6,11.85,0,Legitimate,LEGITIMATE,0.0003,0.03,LOW,cos_hour
TX_MON_10498,79141.0,21,88.0,0,Legitimate,LEGITIMATE,0.0009,0.09,LOW,sin_hour
TX_MON_10499,119134.0,9,1.1,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,log_amount
TX_MON_10500,104659.0,5,1.88,0,Legitimate,LEGITIMATE,0.0003,0.03,LOW,log_amount
TX_MON_10501,142595.0,15,0.89,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,V7
TX_MON_10502,68524.0,19,189.16,0,Legitimate,LEGITIMATE,0.0009,0.09,LOW,V4
TX_MON_10503,881.0,0,107.9,0,Legitimate,LEGITIMATE,0.0014,0.14,LOW,V1
TX_MON_10504,159484.0,20,21.87,0,Legitimate,LEGITIMATE,0.0006,0.06,LOW,V1
TX_MON_10505,88518.0,0,14.37,0,Legitimate,LEGITIMATE,0.0018,0.18,LOW,V26
TX_MON_10506,8552.0,2,3.0,0,Legitimate,LEGITIMATE,0.0012,0.12,LOW,V4
TX_MON_10507,107547.0,5,11.27,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,V12
TX_MON_10508,64155.0,17,1.0,0,Legitimate,LEGITIMATE,0.023,2.3,LOW,cos_hour
TX_MON_10509,65728.0,18,98.01,1,Fraud,FRAUD,0.9049,90.49,HIGH,V14
TX_MON_10510,148636.0,17,5.49,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,cos_hour
TX_MON_10511,93860.0,2,78.0,1,Fraud,FRAUD,0.9995,99.95,HIGH,V14
TX_MON_10512,135392.0,13,73.75,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,sin_hour
TX_MON_10513,145232.0,16,14.87,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,V23
